"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","782","TC71 - Navigation - navigate to Archive page","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","418","TC02 - History page - shows loading state while fetching habits","chromium","2026-09-23","passed","2026-09-23","History","history.spec.ts","",""
"","824","TC01 - StatsSummary - page loads and renders unconditional elements","chromium","2026-09-23","passed","2026-09-23","Stats","stats.spec.ts","",""
"","580","TC02 - Stats - navigates back to home page from back link","chromium","2026-09-23","passed","2026-09-23","Stats","stats.spec.ts","",""
"","803","TC37 - HabitForm - add new habit successfully resets form","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","529","TC36 - Home page - page loads and displays unconditional controls","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","566","TC03 - Login Page - successful login navigates to home","chromium","2026-09-23","passed","2026-09-23","Login","login.spec.ts","",""
"","1107","TC31 - HabitCard - mark habit as done disables mark done button","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","120371","TC08 - HabitCard - edits a habit\'s name, category, target per week, and notes successfully","chromium","2026-09-23","broken","2026-09-23","Home","home.spec.ts","",""
"","1168","TC54 - HabitList - deletes a habit after confirmation","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","3830","TC42 - Home page - Complete all for today bulk action disables button and updates label","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","573","TC80 - Home - clicking clear filters resets all filters to default","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
