"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","719","TC02 - HabitCard - duplicates a habit and appends the copy with ' (copy)' suffix","chromium","2026-09-20","failed","2026-09-20","Home","home.spec.ts","",""
"","1331","TC45 - HabitCard - toggles archive and unarchive of a habit","chromium","2026-09-20","passed","2026-09-20","Home","home.spec.ts","",""
"","708","TC01 - Home page - loads and renders main UI elements","chromium","2026-09-20","passed","2026-09-20","Home","home.spec.ts","",""
"","731","TC05 - HabitForm - adds a new habit successfully","chromium","2026-09-20","passed","2026-09-20","Home","home.spec.ts","",""
"","11685","TC40 - Home page - Complete all for today bulk action disables button and updates label","chromium","2026-09-20","failed","2026-09-20","Home","home.spec.ts","",""
"","1126","TC46 - Home - filters habits by category","chromium","2026-09-20","passed","2026-09-20","Home","home.spec.ts","",""
"","543","TC06 - Stats page - initial render shows heading, description, back link, theme toggle, and logout button","chromium","2026-09-20","passed","2026-09-20","Stats","stats.spec.ts","",""
"","807","TC17 - HabitCard - cancel edit closes inline form without saving changes","chromium","2026-09-20","passed","2026-09-20","Home","home.spec.ts","",""
"","649","TC02 - History page - navigate back to habits","chromium","2026-09-20","passed","2026-09-20","History","history.spec.ts","",""
"","627","TC04 - Archive page - loads and shows static elements","chromium","2026-09-20","passed","2026-09-20","Archive","archive.spec.ts","",""
"","972","TC12 - Sort by dropdown - sorts habit list by name ascending","chromium","2026-09-20","passed","2026-09-20","Home","home.spec.ts","",""
"","502","TC09 - Archive page - error message appears when loading fails (non-deterministic)","chromium","2026-09-20","passed","2026-09-20","Archive","archive.spec.ts","",""
"","1003","TC48 - Home - sorts habits by different criteria updates visible list","chromium","2026-09-20","passed","2026-09-20","Home","home.spec.ts","",""
"","1207","TC15 - HabitCard - inline edit form displays when Edit button clicked and updates fields","chromium","2026-09-20","passed","2026-09-20","Home","home.spec.ts","",""
"","513","TC02 - LoginPage - invalid login shows error message without navigation","chromium","2026-09-20","passed","2026-09-20","Login","login.spec.ts","",""
"","1029","TC44 - HabitCard - marks a habit as completed today","chromium","2026-09-20","passed","2026-09-20","Home","home.spec.ts","",""
"","695","TC03 - Login Page - successful login navigates to home","chromium","2026-09-20","passed","2026-09-20","Login","login.spec.ts","",""
"","12321","TC05 - Archive page - can delete an archived habit","chromium","2026-09-20","failed","2026-09-20","Archive","archive.spec.ts","",""
"","488","TC10 - Archive page - empty state message is shown when no habits are archived (not reachable without backend control)","chromium","2026-09-20","passed","2026-09-20","Archive","archive.spec.ts","",""
"","663","TC01 - LoginPage - initial render shows login form with name and password fields and sign in button","chromium","2026-09-20","passed","2026-09-20","Login","login.spec.ts","",""
"","11211","TC49 - Home - toggles show archived checkbox updates habits list","chromium","2026-09-20","failed","2026-09-20","Home","home.spec.ts","",""
