"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","662","TC08 - Home - toggle show archived habits","chromium","2026-09-21","failed","2026-09-21","Home","home.spec.ts","",""
"","60397","TC12 - HabitCard - edits a habit\'s name, category, target per week, and notes successfully","chromium","2026-09-21","broken","2026-09-21","Home","home.spec.ts","",""
"","815","TC24 - HabitCard - Save button disabled when name input is empty or blank","chromium","2026-09-21","passed","2026-09-21","Home","home.spec.ts","",""
"","60371","TC59 - Home - shows completion progress when habits exist","chromium","2026-09-21","broken","2026-09-21","Home","home.spec.ts","",""
"","764","TC02 - HabitForm - can create a new habit successfully","chromium","2026-09-21","failed","2026-09-21","Home","home.spec.ts","",""
"","1178","TC34 - HabitCard - archive and unarchive a habit via its archive toggle button","chromium","2026-09-21","passed","2026-09-21","Home","home.spec.ts","",""
"","766","TC28 - HabitCard - marks habit done today disables button","chromium","2026-09-21","passed","2026-09-21","Home","home.spec.ts","",""
"","909","TC06 - Home - sort habits by different criteria","chromium","2026-09-21","failed","2026-09-21","Home","home.spec.ts","",""
"","684","TC55 - Home - toggles show archived checkbox updates habits list","chromium","2026-09-21","passed","2026-09-21","Home","home.spec.ts","",""
"","628","TC07 - Home - filter habits by category","chromium","2026-09-21","failed","2026-09-21","Home","home.spec.ts","",""
"","461","TC04 - Stats - displays heading and description","chromium","2026-09-21","passed","2026-09-21","Stats","stats.spec.ts","",""
"","814","TC44 - Home page - category filter updates visible habits","chromium","2026-09-21","passed","2026-09-21","Home","home.spec.ts","",""
"","846","TC45 - Home page - toggling show archived controls archived habits visibility","chromium","2026-09-21","passed","2026-09-21","Home","home.spec.ts","",""
"","929","TC52 - Home - filters habits by category","chromium","2026-09-21","passed","2026-09-21","Home","home.spec.ts","",""
"","431","TC06 - Stats page - initial render shows heading, description, back link, theme toggle, and logout button","chromium","2026-09-21","passed","2026-09-21","Stats","stats.spec.ts","",""
"","788","TC01 - Archive page - loads and renders main UI elements","chromium","2026-09-21","passed","2026-09-21","Archive","archive.spec.ts","",""
"","1643","TC14 - HabitCard - archives and unarchives a habit","chromium","2026-09-21","passed","2026-09-21","Home","home.spec.ts","",""
"","1764","TC42 - HabitCard - edit habit and save changes updates displayed name and disables save button when empty","chromium","2026-09-21","passed","2026-09-21","Home","home.spec.ts","",""
"","761","TC50 - HabitCard - marks a habit as completed today","chromium","2026-09-21","passed","2026-09-21","Home","home.spec.ts","",""
"","861","TC49 - HabitCard - edits an existing habit\\\'s name, category, target per week, and notes","chromium","2026-09-21","passed","2026-09-21","Home","home.spec.ts","",""
"","948","TC51 - HabitCard - toggles archive and unarchive of a habit","chromium","2026-09-21","passed","2026-09-21","Home","home.spec.ts","",""
"","580","TC10 - Home - page loads with unconditional elements visible","chromium","2026-09-21","passed","2026-09-21","Home","home.spec.ts","",""
"","605","TC57 - Home - page loads with unconditional elements","chromium","2026-09-21","passed","2026-09-21","Home","home.spec.ts","",""
"","680","TC01 - Home - page loads and displays header and date","chromium","2026-09-21","failed","2026-09-21","Home","home.spec.ts","",""
"","693","TC48 - HabitForm - creates a new habit successfully","chromium","2026-09-21","passed","2026-09-21","Home","home.spec.ts","",""
"","423","TC04 - Archive page - loads and shows static elements","chromium","2026-09-21","passed","2026-09-21","Archive","archive.spec.ts","",""
"","520","TC40 - Home page - page loads and displays unconditional controls","chromium","2026-09-21","passed","2026-09-21","Home","home.spec.ts","",""
"","504","TC02 - LoginPage - invalid login shows error message without navigation","chromium","2026-09-21","passed","2026-09-21","Login","login.spec.ts","",""
"","489","TC25 - Page heading and static elements render","chromium","2026-09-21","passed","2026-09-21","Home","home.spec.ts","",""
"","699","TC11 - HabitForm - adds a new habit successfully","chromium","2026-09-21","passed","2026-09-21","Home","home.spec.ts","",""
"","742","TC35 - HabitCard - mark habit as done disables mark done button","chromium","2026-09-21","passed","2026-09-21","Home","home.spec.ts","",""
"","1339","TC02 - Archive HabitCard - duplicates an archived habit, creating an active copy on home page","chromium","2026-09-21","passed","2026-09-21","Archive","archive.spec.ts","",""
"","648","TC05 - Home - search filters habits by name","chromium","2026-09-21","failed","2026-09-21","Home","home.spec.ts","",""
"","534","TC63 - Home page - initial render with unconditional elements","chromium","2026-09-21","passed","2026-09-21","Home","home.spec.ts","",""
"","545","TC03 - Stats - navigates back to home page from back link","chromium","2026-09-21","passed","2026-09-21","Stats","stats.spec.ts","",""
