"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","601","TC03 - Stats - navigates back to home page from back link","chromium","2026-09-19","passed","2026-09-19","Stats","stats.spec.ts","",""
"","863","TC46 - HabitForm - create new habit successfully adds habit to list","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","874","TC18 - HabitForm - allows creating a new habit","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","1762","TC07 - HabitCard - archives and unarchives a habit","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","1602","TC27 - HabitCard - mark habit as done disables mark done button","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","552","TC33 - HabitForm - add new habit successfully resets form","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","479","TC32 - Home page - page loads and displays unconditional controls","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","412","TC04 - Stats - displays heading and description","chromium","2026-09-19","passed","2026-09-19","Stats","stats.spec.ts","",""
"","1244","TC22 - HabitCard inline edit form - saves edited habit and closes form","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","553","TC12 - HabitForm - disables Add habit button when name is empty","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","60311","TC05 - HabitCard - edits a habit\'s name, category, target per week, and notes successfully","chromium","2026-09-19","broken","2026-09-19","Home","home.spec.ts","",""
"","964","TC15 - HabitCard - cancel edit closes inline form without saving changes","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","465","TC19 - Category filter - allows filtering habits","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","11674","TC05 - Archive page - can delete an archived habit","chromium","2026-09-19","failed","2026-09-19","Archive","archive.spec.ts","",""
"","899","TC45 - Home - toggles show archived checkbox updates habits list","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","1470","TC43 - Home - filters habits by category","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","796","TC08 - Archive page - can navigate back to home page","chromium","2026-09-19","passed","2026-09-19","Archive","archive.spec.ts","",""
"","11508","TC07 - Archive page - can edit an archived habit\\\\\\\'s details","chromium","2026-09-19","failed","2026-09-19","Archive","archive.spec.ts","",""
"","825","TC47 - Home - search filters habit list by entered text","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","1626","TC51 - HabitCard in Home - duplicates a habit and sees the duplicate added to the list","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","533","TC04 - Archive page - loads and shows static elements","chromium","2026-09-19","passed","2026-09-19","Archive","archive.spec.ts","",""
"","528","TC02 - Stats - page loads with heading and navigation link","chromium","2026-09-19","passed","2026-09-19","Stats","stats.spec.ts","",""
