"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1543","TC35 - HabitCard - toggles archive and unarchive of a habit","chromium","2026-09-18","passed","2026-09-18","Home","home.spec.ts","",""
"","928","TC39 - Home - toggles show archived checkbox updates habits list","chromium","2026-09-18","passed","2026-09-18","Home","home.spec.ts","",""
"","443","TC06 - Stats page - initial render shows heading, description, back link, theme toggle, and logout button","chromium","2026-09-18","passed","2026-09-18","Stats","stats.spec.ts","",""
"","1460","TC36 - Home - filters habits by category","chromium","2026-09-18","passed","2026-09-18","Home","home.spec.ts","",""
"","1225","TC34 - HabitCard - marks a habit as completed today","chromium","2026-09-18","passed","2026-09-18","Home","home.spec.ts","",""
"","836","TC32 - HabitForm - creates a new habit successfully","chromium","2026-09-18","passed","2026-09-18","Home","home.spec.ts","",""
"","557","TC04 - HabitForm - form validation disables Add habit button for empty name","chromium","2026-09-18","passed","2026-09-18","Home","home.spec.ts","",""
"","1451","TC16 - HabitCard - archive and unarchive a habit via its archive toggle button","chromium","2026-09-18","passed","2026-09-18","Home","home.spec.ts","",""
"","2173","TC40 - Home - completes all incomplete habits for today with bulk action","chromium","2026-09-18","passed","2026-09-18","Home","home.spec.ts","",""
"","1263","TC25 - HabitCard - edit habit and save changes updates displayed name and disables save button when empty","chromium","2026-09-18","passed","2026-09-18","Home","home.spec.ts","",""
"","1153","TC24 - HabitCard - mark habit done today disables button and changes label","chromium","2026-09-18","passed","2026-09-18","Home","home.spec.ts","",""
"","925","TC03 - Archive page - can unarchive an archived habit","chromium","2026-09-18","failed","2026-09-18","Archive page","archive.spec.ts","",""
"","746","TC02 - History page - navigate back to habits","chromium","2026-09-18","passed","2026-09-18","History","history.spec.ts","",""
"","655","TC02 - LoginPage - invalid login shows error message without navigation","chromium","2026-09-18","passed","2026-09-18","Login","login.spec.ts","",""
"","11125","TC10 - History page - renders with heading and controls","chromium","2026-09-18","failed","2026-09-18","Archive page","archive.spec.ts","",""
"","1219","TC33 - HabitCard - edits an existing habit's name, category, target per week, and notes","chromium","2026-09-18","passed","2026-09-18","Home","home.spec.ts","",""
"","1106","TC27 - Home page - category filter updates visible habits","chromium","2026-09-18","passed","2026-09-18","Home","home.spec.ts","",""
"","485","TC31 - Home - page loads and renders core controls","chromium","2026-09-18","passed","2026-09-18","Home","home.spec.ts","",""
"","850","TC37 - Home - searches for habits by name","chromium","2026-09-18","passed","2026-09-18","Home","home.spec.ts","",""
"","528","TC13 - Archive page - error message appears when loading fails (non-deterministic)","chromium","2026-09-18","passed","2026-09-18","Archive page","archive.spec.ts","",""
"","1046","TC17 - HabitCard - mark habit as done disables mark done button","chromium","2026-09-18","passed","2026-09-18","Home","home.spec.ts","",""
"","1398","TC14 - HabitForm - create a habit with notes successfully adds it to the list and enables export buttons","chromium","2026-09-18","passed","2026-09-18","Home","home.spec.ts","",""
"","576","TC08 - Archive page - edit an archived habit\'s name","chromium","2026-09-18","failed","2026-09-18","Archive page","archive.spec.ts","",""
"","60295","TC12 - History page - habit strips render and show status dots","chromium","2026-09-18","broken","2026-09-18","Archive page","archive.spec.ts","",""
"","799","TC20 - Home - Export JSON and Export CSV buttons are disabled when no habits exist and enabled after habits are created","chromium","2026-09-18","passed","2026-09-18","Home","home.spec.ts","",""
"","914","TC06 - HabitCard - Save button disabled when name input is empty or blank","chromium","2026-09-18","passed","2026-09-18","Home","home.spec.ts","",""
"","11028","TC11 - Home page - renders with heading and controls","chromium","2026-09-18","failed","2026-09-18","Archive page","archive.spec.ts","",""
"","833","TC08 - HabitForm - allows creating a new habit","chromium","2026-09-18","passed","2026-09-18","Home","home.spec.ts","",""
"","1181","TC03 - HabitCard - inline edit form displays when Edit button clicked and updates fields","chromium","2026-09-18","passed","2026-09-18","Home","home.spec.ts","",""
"","584","TC01 - LoginPage - initial render shows login form with name and password fields and sign in button","chromium","2026-09-18","passed","2026-09-18","Login","login.spec.ts","",""
"","912","TC05 - HabitCard - cancel edit closes inline form without saving changes","chromium","2026-09-18","passed","2026-09-18","Home","home.spec.ts","",""
"","833","TC30 - Home page - Export JSON and CSV buttons visibility and disabled state","chromium","2026-09-18","passed","2026-09-18","Home","home.spec.ts","",""
"","518","TC02 - Stats - page loads with heading and navigation link","chromium","2026-09-18","passed","2026-09-18","Stats","stats.spec.ts","",""
"","540","TC01 - Home page - page loads and renders unconditional elements","chromium","2026-09-18","passed","2026-09-18","Home","home.spec.ts","",""
"","11668","TC02 - Archive page - can delete an archived habit","chromium","2026-09-18","failed","2026-09-18","Archive page","archive.spec.ts","",""
"","589","TC03 - Login Page - successful login navigates to home","chromium","2026-09-18","passed","2026-09-18","Login","login.spec.ts","",""
"","549","TC23 - HabitForm - add new habit successfully resets form","chromium","2026-09-18","passed","2026-09-18","Home","home.spec.ts","",""
"","559","TC03 - Stats - navigates back to home page from back link","chromium","2026-09-18","passed","2026-09-18","Stats","stats.spec.ts","",""
"","1556","TC02 - HabitForm - successful habit creation adds new habit to list","chromium","2026-09-18","passed","2026-09-18","Home","home.spec.ts","",""
